autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
Woodyard Music,"Mix BASS GUITAR in Logic Pro | Amps, Compression, EQ & BEYOND",https://www.youtube.com/watch?v=YeWG2s8DIkU,Mixing & EQ Techniques (Mixing & EQ Techniques),12738,2024-08-09,20:35,1235,40.56,-4.17,-66.35,,
MusicTechHelpGuy,Record directly into QUICK SAMPLER and make your own instruments! (LOGIC PRO),https://www.youtube.com/watch?v=tGKlp-cWXVQ,Alchemy & Native Synths (Alchemy & Native Synths),12631,2025-08-09,18:47,1127,89.16,30.91,68.64,,
Why Logic Pro Rules,#35 - Automation For Adding Life & Movement to Your Music (Newbie to Ninja - Logic Pro Series),https://www.youtube.com/watch?v=rVuKV28eXwY,Automation & Smart Controls (Automation & Smart Controls),12525,2023-08-10,23:18,1398,82.38,-26.14,-37.59,,
Why Logic Pro Rules,"The Founder of Logic Pro Help on Mistakes, AI Players & Mastering Logic",https://www.youtube.com/watch?v=WYMZwr480CU,Mastering & Dynamics (Mastering & Dynamics),12437,2026-06-10,01:08:03,4083,93.28,-25.42,-73.91,,
MusicTechHelpGuy,20 plugins I can't live without 🤩,https://www.youtube.com/watch?v=eTYtUjPQKCU,Alchemy & Native Synths (Alchemy & Native Synths),12357,2025-08-09,50:23,3023,99.53,-13.3,63.75,,
MusicTechHelpGuy,Logic Pro 11 - #16 Session Players & Chord Track,https://www.youtube.com/watch?v=RkP5xNek7A8,Beginner Guides (Beginner Guides),11945,2025-08-09,16:22,982,112.24,76.2,1.8,,
Why Logic Pro Rules,#22 - Smart Controls For Fast & Easy Controls (Newbie to Ninja - A Beginner's Guide to Logic Pro),https://www.youtube.com/watch?v=yCsZyvheh6A,"Beginner Guides (Beginner Guides, Automation & Smart Controls)",11701,2023-08-10,18:09,1089,81.39,-13.95,-43.5,,
Why Logic Pro Rules,#12 - Snap and Drag When Working With Regions (Newbie to Ninja - A Beginner's Guide to Logic Pro),https://www.youtube.com/watch?v=hroZygzbsrM,Beginner Guides (Beginner Guides),11676,2023-08-10,14:54,894,82.97,99.27,-34.54,,
Make Your Music,Give Me 56 minutes AND I’ll improve your Logic Pro skills by 117%,https://www.youtube.com/watch?v=gEFMmirzGnk,Beginner Guides (Beginner Guides),11438,2026-03-12,56:17,3377,95.74,72.33,-83.15,,
MusicTechHelpGuy,Logic Pro 12.3 Update: Grid Lines ON TOP OF Regions!,https://www.youtube.com/watch?v=9NPAhZ7ll8o,Beginner Guides (Beginner Guides),11221,2026-07-10,04:48,288,86.37,116.34,-37.05,,
Trev Barnes,"Let's Make a Cinematic Orchestral Song in Logic Pro X | ""The Wind Blows""",https://www.youtube.com/watch?v=lx0JWevS_Bw,Orchestral & Film Scoring (Orchestral & Film Scoring),11139,2023-08-10,20:10,1210,72.99,-55.76,30.88,,
IHearyouBeats,How to Use Logic Pro: A Beginner's Tutorial,https://www.youtube.com/watch?v=qcHoq3i4tnE,Beginner Guides (Beginner Guides),10905,2025-08-09,11:01,661,97.19,48.02,-51.63,,
Pro-Masterclass,🎚️ How to Master in Logic Pro X,https://www.youtube.com/watch?v=reoRuA38mWg,Beginner Guides (Beginner Guides),10851,2025-08-09,09:09,549,90.48,44.83,-73.8,,
Why Logic Pro Rules,#11 - Saving & Future Proofing Your Projects (Newbie to Ninja - A Beginner's Guide to Logic Pro),https://www.youtube.com/watch?v=GnwEPw4lJCw,Beginner Guides (Beginner Guides),10840,2023-08-10,11:47,707,74.61,91.22,-24.57,,
Why Logic Pro Rules,7 Key Commands Every Logic User Should Know,https://www.youtube.com/watch?v=adrWw2y2aw4,Beginner Guides (Beginner Guides),10450,2025-08-09,05:23,323,78.61,80.87,-69.65,,
Why Logic Pro Rules,"#15 - Recording Software Instruments, MIDI Takes, More (Newbie to Ninja - Beginner's Guide to Logic)",https://www.youtube.com/watch?v=QAISIjwXGOY,"Beginner Guides (Beginner Guides, Alchemy & Native Synths, MIDI Recording & Sequencing)",10359,2023-08-10,14:35,875,76.54,42.1,46.3,,
Yuri Wong,'The Imitation Game' Film Score Remake | Stock Logic Pro X Tutorial,https://www.youtube.com/watch?v=6EYfukOR1fw,Orchestral & Film Scoring (Orchestral & Film Scoring),10330,2019-08-11,23:30,1410,75.73,-54.32,-17.81,,
MusicTechHelpGuy,Logic Pro 11 - #27 Compressor (Compression Explained!),https://www.youtube.com/watch?v=vYO0n2HahxI,Mixing & EQ Techniques (Mixing & EQ Techniques),10275,2025-08-09,43:42,2622,44.74,39.14,-84.93,,
MusicTechHelpGuy,ROTO-CONTROL // Motorized Control & Haptic Feedback for Logic Pro! (Deep Dive & Review),https://www.youtube.com/watch?v=m85S5dAkd5c,"Beginner Guides (Beginner Guides, Alchemy & Native Synths)",10132,2026-03-12,29:15,1755,116.24,4.34,-26.24,,
David Thom Creations,LOGIC PRO'S ALCHEMY - The Ultimate Guide - Part 1,https://www.youtube.com/watch?v=aZACH6pDy6w,Alchemy & Native Synths (Alchemy & Native Synths),10092,2024-08-09,29:27,1767,95.37,1.62,34.49,,
Why Logic Pro Rules,#39 - Manage Your Projects Like a Pro With These (Newbie to Ninja - A Beginner's Guide to Logic Pro),https://www.youtube.com/watch?v=wLUTvz7E9uA,Beginner Guides (Beginner Guides),10046,2023-08-10,14:25,865,72.55,90.27,-36.63,,
Mattias Holmgren,Don’t Sleep on These Logic Pro Synths 💎,https://www.youtube.com/watch?v=42a01Q6zUHs,Beginner Guides (Beginner Guides),9948,2025-08-09,31:46,1906,33.67,-120.0,120.0,,
Yuri Wong,"Recreating A Film Score with Stock Logic Pro X: Black Panther ""Wakanda"" | Film Scoring Tutorial",https://www.youtube.com/watch?v=NzWjyoJ3h3U,Orchestral & Film Scoring (Orchestral & Film Scoring),9418,2019-08-11,17:41,1061,79.2,-62.09,-4.61,,
MusicTechHelpGuy,Logic Pro 11 - #26 Channel EQ (Equalization Explained!),https://www.youtube.com/watch?v=_LBxGW5zHQk,Mixing & EQ Techniques (Mixing & EQ Techniques),9261,2025-08-09,29:35,1775,49.9,50.64,-67.8,,
Stephen O'Connell - Cmd Shift New,Match Your TEMPO and TIME SIGNATURE to your Film Score with Logic Pro,https://www.youtube.com/watch?v=w_h55OeCxRY,"Beginner Guides (Beginner Guides, Orchestral & Film Scoring)",9045,2023-08-10,11:05,665,78.91,-2.58,-12.09,,
Why Logic Pro Rules,"Does Mastering Assistant Think Pro Mixes Are Bad? (Testing Beck, Billie Eilish & More)",https://www.youtube.com/watch?v=hGdogDpSbDE,Mastering & Dynamics (Mastering & Dynamics),9039,2025-12-12,17:50,1070,84.37,-30.88,-120.0,,
Make Your Music,The Complete Logic Pro Roadmap (Beginner to Pro System),https://www.youtube.com/watch?v=Rp4cGZZ25hA,Beginner Guides (Beginner Guides),9022,2026-02-10,01:13:14,4394,94.57,64.8,-40.02,,
The Band Guide,Flex Modes Explained | 5-Minute Logic Expert (Pt 18),https://www.youtube.com/watch?v=yHhkzwpV7Fs,Beginner Guides (Beginner Guides),9016,2024-08-09,06:19,379,96.87,102.78,-73.79,,
The Band Guide,PRO VOCAL TRICK to get your vocals to CUT THROUGH the mix | Parallel Vocal Compression,https://www.youtube.com/watch?v=JEbEEb2CmyM,Flex Pitch (Flex Pitch),8790,2023-08-10,10:37,637,53.82,79.01,-22.3,,
MusicTechHelpGuy,"Logic Pro 11 - #19 Edit Tools: Pointer & Marquee Tools, Accessing Edit Tools",https://www.youtube.com/watch?v=EDhTCBKktu4,Beginner Guides (Beginner Guides),8704,2025-08-09,21:32,1292,89.8,95.76,4.36,,
BeatsByFlexxn,How to Import samples/ change pitch on Logic Pro using Alchemy,https://www.youtube.com/watch?v=LkXSRxj0zpw,Alchemy & Native Synths (Alchemy & Native Synths),8635,2018-08-11,02:22,142,90.34,22.62,23.78,,
Why Logic Pro Rules,The One Mixing Mistake That's Sabotaging Your Logic Pro Projects,https://www.youtube.com/watch?v=Loe3kY3-vek,Mixing & EQ Techniques (Mixing & EQ Techniques),8563,2025-10-13,11:05,665,53.16,8.81,-47.54,,
MusicTechHelpGuy,Logic Pro 12.3 Update: Granular Synthesis in ALCHEMY,https://www.youtube.com/watch?v=dEC3u7a0S1Y,Alchemy & Native Synths (Alchemy & Native Synths),8423,2026-07-12,33:15,1995,101.26,28.01,62.28,,
Maurice Chevalier,Logic Pro X - Flex Pitch Harmonies,https://www.youtube.com/watch?v=NV_cKf2_LRI,Flex Pitch (Flex Pitch),8247,2020-08-10,04:59,299,44.56,66.15,11.27,,
Sold out Media,"Mixing Live Music in Logic Pro X: EQ, compression, effects",https://www.youtube.com/watch?v=5lyCLcJ7uEs,Mixing & EQ Techniques (Mixing & EQ Techniques),7900,2021-08-10,11:43,703,43.1,22.26,-67.92,,
MTTC,Fix Out of Tune Vocals With Flex Pitch,https://www.youtube.com/watch?v=prNYIsv_F50,Flex Pitch (Flex Pitch),7748,2017-08-11,14:09,849,54.91,42.68,48.9,,
Why Logic Pro Rules,Produce Your Next Great Idea in 15 Minutes - Why Logic Pro Rules,https://www.youtube.com/watch?v=4sNOjTuxIck,Beginner Guides (Beginner Guides),7667,2020-08-10,16:57,1017,99.59,83.06,-49.16,,
Make Your Music,The BEST Logic Pro Tutorial For Beginners (A free 3+ hour course),https://www.youtube.com/watch?v=Yk-2JuwxRVU,Beginner Guides (Beginner Guides),7315,2025-08-09,03:31:32,12692,86.49,32.52,-31.37,,
The Sound Test Room,"Logic Pro for iPad - The Sample Alchemy Instrument - Tutorial, Walkthrough & Demo",https://www.youtube.com/watch?v=ZKNnn9OHvQQ,Alchemy & Native Synths (Alchemy & Native Synths),7246,2023-08-10,41:57,2517,103.58,-19.89,31.25,,
Skills Factory,Logic Pro X - Tutorial for Beginners in 18 MINUTES!  [ How to use ],https://www.youtube.com/watch?v=I0cxNS7_n1Q,Beginner Guides (Beginner Guides),7104,2025-10-13,18:33,1113,102.38,59.04,-55.29,,
Why Logic Pro Rules,Are You Ignoring Logic’s Best Mixing Tools? (Meters),https://www.youtube.com/watch?v=JOCPyI6kCBA,Mixing & EQ Techniques (Mixing & EQ Techniques),6920,2026-05-11,14:24,864,57.78,19.01,-39.46,,
Why Logic Pro Rules and Novation,How I Write Music in Logic When I'm Not Really a Keyboard Player,https://www.youtube.com/watch?v=Ok8imPKx1aw,Beginner Guides (Beginner Guides),6906,2026-04-11,06:31,391,90.35,32.65,-116.6,,
Why Logic Pro Rules,The Logic Pro Feature That's Destroying Your Sessions,https://www.youtube.com/watch?v=XqbZ76092G4,Mixing & EQ Techniques (Mixing & EQ Techniques),6898,2026-05-11,09:58,598,55.15,26.7,-54.81,,
Bedroom Producer,Mastering in Logic Pro X: The Results Will Shock You!,https://www.youtube.com/watch?v=euL00FXij8U,"Mixing & EQ Techniques (Mixing & EQ Techniques, Mastering & Dynamics)",6686,2025-08-09,15:24,924,67.19,-3.24,-101.36,,
KC Sounds,Record Vocals EASILY in Logic Pro (Beginner Tutorial),https://www.youtube.com/watch?v=pKpvELJYky8,Beginner Guides (Beginner Guides),6605,2026-03-12,08:24,504,94.51,27.79,-46.79,,
Juan Manuel Alcantara,The Complete Guide to Logic Pro X for Beginners,https://www.youtube.com/watch?v=A_5sCWBRh2Q,Beginner Guides (Beginner Guides),6425,2025-08-09,12:07,727,91.57,60.79,-24.98,,
Hello Composers!,LOGIC PRO Orchestral Sketching 🎹🎻 | The Secret Sauce Revealed!,https://www.youtube.com/watch?v=JlLyjrfcWf0,Orchestral & Film Scoring (Orchestral & Film Scoring),6236,2024-08-09,26:41,1601,74.74,-42.82,17.96,,
Logic Pro Life,Adjusting Formants in Flex Pitch | Logic Pro X,https://www.youtube.com/watch?v=HtrpkL7smrM,Flex Pitch (Flex Pitch),6102,2019-08-11,03:59,239,51.6,61.91,14.68,,
ADSR Music Production Tutorials,Alchemy  - Complete 5 Hour Video Course - Logic Pro X 10.2,https://www.youtube.com/watch?v=ZGSELbgNVIA,Alchemy & Native Synths (Alchemy & Native Synths),6049,2016-08-11,01:30,90,97.9,36.33,21.21,,
Bedroom Producer,Automating EQ In Logic Pro X: The Simple Guide,https://www.youtube.com/watch?v=-It4DesvEnw,Mixing & EQ Techniques (Mixing & EQ Techniques),6000,2023-08-10,04:10,250,48.73,20.16,-56.01,,
Unders - Warrior Sound,Alchemy Logic Pro X Tutorials -  Additive Synthesis in Alchemy with Logic Pro X #EP1,https://www.youtube.com/watch?v=5orvTxxCQPY,Alchemy & Native Synths (Alchemy & Native Synths),5774,2017-08-11,10:46,646,94.85,23.52,55.03,,
Master One Music,¿Masterización Automática? - Tutorial Logic Pro X,https://www.youtube.com/watch?v=tfvEnz8Y0uE,Beginner Guides (Beginner Guides),5699,2024-08-09,18:19,1099,91.89,47.19,-43.73,,
Benjamin Cristina,Scoring to picture with Logic Pro X - LIVE Training,https://www.youtube.com/watch?v=qtbvw2YsCHM,Beginner Guides (Beginner Guides),5665,2020-08-10,41:31,2491,94.48,1.08,-36.42,,
Sage Audio,Mastering with Logic’s Stock Plugins in 2025 - Does it Sound Good?,https://www.youtube.com/watch?v=VYMbmDqpRd4,Mastering & Dynamics (Mastering & Dynamics),5644,2025-08-09,12:30,750,81.42,-18.34,-103.74,,
TheModernCreative,👉 Logic Pro 12 for Beginners: Start Here First,https://www.youtube.com/watch?v=VSFpZOb3JZI,Beginner Guides (Beginner Guides),5501,2026-04-11,18:41,1121,93.1,20.57,-22.39,,
Cinema_Sound,Film Scoring How To: Orchestral Template Strings,https://www.youtube.com/watch?v=KhpT5V7mG9k,Orchestral & Film Scoring (Orchestral & Film Scoring),5408,2019-08-11,09:12,552,71.98,-33.54,7.35,,
David Jonathon,Logic Pro X: Create a Harmony using the Lead Vocal and Flex Pitch,https://www.youtube.com/watch?v=KrDnvlKIdg8,Flex Pitch (Flex Pitch),5388,2016-08-11,03:51,231,51.68,93.18,-2.5,,
Flo of Music,What is FLEX PITCH ? How to tune vocals in Logic Pro?,https://www.youtube.com/watch?v=oQxJjAbBTYM,Flex Pitch (Flex Pitch),5227,2023-08-10,14:11,851,58.95,47.32,35.82,,
MusicTechHelpGuy,Logic Pro 11 Mixing | #16 Vocal Cleanup & Tuning with Flex Pitch,https://www.youtube.com/watch?v=zJaJPKHcMO4,"Flex Pitch (Flex Pitch, Mixing & EQ Techniques)",5178,2025-08-09,20:32,1232,63.19,29.93,-7.34,,
School of Synthesis,Flex Pitch Vocals in Logic Pro X,https://www.youtube.com/watch?v=CuwmvuQwtX8,Flex Pitch (Flex Pitch),5166,2023-08-10,19:43,1183,56.44,55.38,22.72,,
macProVideoDotCom,Logic Pro X 210: Alchemy - Advanced Synthesis Explained and Explored - 11. Spectral Images,https://www.youtube.com/watch?v=plzJyX_yrnE,Alchemy & Native Synths (Alchemy & Native Synths),5140,2016-08-11,04:00,240,92.18,41.84,41.06,,
Tiburon Studios,Tiburon Studios: How to make a Logic Pro Orchestral Template - Part 1,https://www.youtube.com/watch?v=Gi7pgtbE1aM,"Alchemy & Native Synths (Alchemy & Native Synths, Orchestral & Film Scoring)",5109,2017-08-11,10:37,637,88.87,-27.31,56.19,,
Eternize,Hardstyle Mastering Tutorial 2026,https://www.youtube.com/watch?v=_hQ9HBumFVA,"Mixing & EQ Techniques (Mixing & EQ Techniques, Mastering & Dynamics)",5013,2025-12-12,10:52,652,62.57,-14.26,-98.8,,
Girish Hothur,Film Scoring in Logic Pro Easy Tempo Mapping Trick,https://www.youtube.com/watch?v=Jwv2y6pHKNI,Beginner Guides (Beginner Guides),4882,2025-08-09,02:19,139,86.02,3.02,-26.74,,
Eli Krantzberg,Creating Harmonies With Flex Pitch,https://www.youtube.com/watch?v=SkolkVN-mco,Flex Pitch (Flex Pitch),4735,2018-08-11,03:28,208,42.13,80.37,13.13,,
Woodyard Music,"Mix VOCALS in Logic Pro | EQ, Compression, Effects & MORE",https://www.youtube.com/watch?v=rgK3-BXVBCI,Mixing & EQ Techniques (Mixing & EQ Techniques),4390,2024-08-09,49:28,2968,41.1,11.79,-57.48,,
Why Logic Pro Rules and Novation,How to Use Hardware Synths in Logic Pro (The Easy Way),https://www.youtube.com/watch?v=HQfavWxtAyo,Mixing & EQ Techniques (Mixing & EQ Techniques),4260,2026-07-31,10:23,623,55.09,21.44,-99.13,,
Studio Hacks,Logic Pro X Flex Pitch VOCALS [Beginner Tutorial] Pitch Correction Tutorial,https://www.youtube.com/watch?v=lzDFv8NZ25Q,"Beginner Guides (Beginner Guides, Flex Pitch)",4095,2019-08-11,14:09,849,75.9,70.38,29.19,,
Why Logic Pro Rules,How Compression Fixes Disappearing Vocals in Logic Pro,https://www.youtube.com/watch?v=H1_YiBIJGNY,Flex Pitch (Flex Pitch),3839,2026-03-12,12:03,723,61.12,74.22,-7.83,,
Unders - Warrior Sound,Alchemy Logic Pro X Tutorials - Alchemy Sampling,https://www.youtube.com/watch?v=mjO7NyaAdqU,Alchemy & Native Synths (Alchemy & Native Synths),3735,2017-08-11,10:00,600,93.34,18.01,41.07,,
Kabbalistic Village Music,Composing Background TV Film Score Music - Logic 9 - Tutorial,https://www.youtube.com/watch?v=CkJuH-eb0bU,Orchestral & Film Scoring (Orchestral & Film Scoring),3730,2014-08-12,18:17,1097,70.72,-62.94,-5.22,,
Go Make Music,Logic Pro X Alchemy 808,https://www.youtube.com/watch?v=g3aK5kn7BRI,"Alchemy & Native Synths (Alchemy & Native Synths, Mixing & EQ Techniques)",3688,2018-08-11,10:49,649,114.18,20.02,56.02,,
MTTC,I MASTERED My Music with Logic Pro's AMAZING Mastering Assistant!,https://www.youtube.com/watch?v=WmWPSeMQhuY,Mastering & Dynamics (Mastering & Dynamics),3571,2025-08-09,11:30,690,87.87,-42.26,-100.34,,
MusicTechHelpGuy,"Logic Pro 11 Mixing | #17 Vocal EQ, Compression & De Esser",https://www.youtube.com/watch?v=nC7NR4wKrWI,"Flex Pitch (Flex Pitch, Mixing & EQ Techniques)",3461,2025-08-09,17:23,1043,65.85,42.62,-4.03,,
Tommy Arnold,How To Write A Hybrid Orchestral Film Score - Part 1,https://www.youtube.com/watch?v=Bzvn_6toM6M,Orchestral & Film Scoring (Orchestral & Film Scoring),3450,2025-09-13,41:09,2469,69.0,-51.91,13.6,,
Orpheus Audio Academy,The Best Logic Pro Beginner Guide (in 20 Minutes) 2026 Update,https://www.youtube.com/watch?v=LcCl9BSktyY,Beginner Guides (Beginner Guides),2959,2025-08-09,22:08,1328,109.42,77.99,-37.82,,
Third Fret,How to Tune Your Vocals (Flex Pitch Tutorial),https://www.youtube.com/watch?v=srFFMTXQDiM,Flex Pitch (Flex Pitch),2731,2021-08-10,17:22,1042,54.45,38.58,32.29,,
Ryan Waingo,How to Turn a Random Sound Into a Synth in Logic (Sample Alchemy Tutorial),https://www.youtube.com/watch?v=YQbj-HEk1xw,"Beginner Guides (Beginner Guides, Alchemy & Native Synths)",2711,2025-11-12,12:05,725,120.0,9.64,12.38,,
Hamza Saab,LOGIC PRO X ALCHEMY IS THE BEST STOCK PLUGIN! MAKING A FIRE TRAP BEAT USING ALCHEMY IN LOGIC PRO X!,https://www.youtube.com/watch?v=E0XiKLqqVxg,"Alchemy & Native Synths (Alchemy & Native Synths, Drummer & Beat Production)",2654,2021-08-10,06:21,381,96.65,-30.07,9.6,,
Sonic Academy,Logic Pro 12 Beginner's Guide - User Interface,https://www.youtube.com/watch?v=s5gxT4pTrWQ,Beginner Guides (Beginner Guides),2647,2026-03-12,20:07,1207,87.08,91.23,-56.42,,
Logic Pro Life,Can Logic Pro's Alchemy Compete with Omnisphere 3?? | Livestream + Q&A,https://www.youtube.com/watch?v=LmKZbFyvXWM,Alchemy & Native Synths (Alchemy & Native Synths),2645,2025-11-12,55:14,3314,99.46,9.44,46.03,,
Vaughn Felix Music,Fixing bad vocals with Flex Pitch | Logic Pro x,https://www.youtube.com/watch?v=utxP2eWy0wg,Flex Pitch (Flex Pitch),2614,2020-08-10,03:17,197,62.7,60.36,17.31,,
Jono Buchanan Music,Logic Pro12: Alchemy Modulations,https://www.youtube.com/watch?v=mMEdM76M2Tg,Alchemy & Native Synths (Alchemy & Native Synths),2573,2026-07-19,15:15,915,94.74,-2.64,52.26,,
Renaissauce,I MADE A BEAT USING ALCHEMY!!! | Making A Beat In Logic Pro X,https://www.youtube.com/watch?v=HkTfl6-n8n8,"Alchemy & Native Synths (Alchemy & Native Synths, Drummer & Beat Production)",2525,2020-08-10,10:52,652,101.56,-32.07,8.73,,
KC Sounds,NEW to Logic Pro in 2026? Watch This First Get Started Fast,https://www.youtube.com/watch?v=utFyhiK0bJw,Beginner Guides (Beginner Guides),2500,2026-01-11,06:23,383,114.85,54.54,-29.26,,
Logic Pro Life,Subtractive Synthesis in Alchemy | Patch Creation in Logic Pro X,https://www.youtube.com/watch?v=z7zIVxqR6E4,Alchemy & Native Synths (Alchemy & Native Synths),2394,2019-08-11,17:20,1040,100.02,30.48,43.45,,
Mixing with Miles,How to Make Vocals Sound Huge 🎧 in Logic Pro (Reverb + EQ + Sidechain),https://www.youtube.com/watch?v=Z9OyETHLSEE,Mixing & EQ Techniques (Mixing & EQ Techniques),2349,2025-09-13,03:58,238,54.56,-25.4,-71.42,,
Cinema_Sound,Film Scoring How To: Orchestral Template Percussion,https://www.youtube.com/watch?v=W9nzZPrBKzc,Orchestral & Film Scoring (Orchestral & Film Scoring),2339,2019-08-11,07:59,479,81.19,-41.02,-2.31,,
MusicTechHelpGuy,Beat Making Made Easy with Input Quantization & MIDI Merge! [Part 4],https://www.youtube.com/watch?v=XktB4SQ6b58,"Drummer & Beat Production (Drummer & Beat Production, MIDI Recording & Sequencing)",2214,2026-01-11,14:07,847,92.92,-51.04,-21.29,,
We Make Dance Music,How to Orchestral Film Score in Logic Pro X + Free Template | Live Electronic Music Tutorial #101,https://www.youtube.com/watch?v=kMyv2ZDzQiA,Orchestral & Film Scoring (Orchestral & Film Scoring),2163,2020-08-10,36:23,2183,72.3,-23.64,-21.28,,
We Make Dance Music,Orchestral Logic Pro X Template: Film Score Production Tutorial by Mikas,https://www.youtube.com/watch?v=s9IZIs76IkI,Orchestral & Film Scoring (Orchestral & Film Scoring),2081,2017-08-11,06:29,389,74.79,-38.15,-10.35,,
Charles Potashner,Tuning Vocals Using Flex Pitch in Logic Pro X,https://www.youtube.com/watch?v=meBw4hVbQOE,Flex Pitch (Flex Pitch),2027,2021-08-10,09:44,584,46.77,44.82,10.63,,
CineTunes,How To Compose Like Hans Zimmer? | Film Scoring | Logic Pro X Tutorial | Music Breakdown,https://www.youtube.com/watch?v=14yylkptg-Q,Beginner Guides (Beginner Guides),1956,2023-08-10,13:09,789,76.05,28.03,-52.4,,
Logic Pro Life,Alchemy in Logic Pro | 05 Spectral Synthesis,https://www.youtube.com/watch?v=bHe9T7FMzps,Alchemy & Native Synths (Alchemy & Native Synths),1920,2023-08-10,52:11,3131,96.91,44.16,55.75,,
MusicTechHelpGuy,"Logic Pro 11 Mixing | #19 Backing Vocal Pitch Correction, EQ & Compression",https://www.youtube.com/watch?v=4GoHBxjCaW0,"Flex Pitch (Flex Pitch, Mixing & EQ Techniques)",1884,2025-08-09,12:27,747,70.53,36.51,1.49,,
Clormo,Alchemy LFO Controls (Logic Pro Tutorial),https://www.youtube.com/watch?v=NbueTr_M854,Alchemy & Native Synths (Alchemy & Native Synths),1874,2017-08-11,14:27,867,102.15,1.62,30.3,,
Logic Pro Life,Alchemy in Logic Pro | 01 ARPs and Effects,https://www.youtube.com/watch?v=VK3bH05zIRI,Alchemy & Native Synths (Alchemy & Native Synths),1730,2023-08-10,37:46,2266,99.13,8.51,64.2,,
Bedroom Producer,Logic Pro Compressors Explained And How To Use Them: Explained In Plain English,https://www.youtube.com/watch?v=ktDgcnucSpI,Beginner Guides (Beginner Guides),1630,2023-08-10,07:49,469,109.86,67.49,-72.88,,
Tiburon Studios,Tiburon Studios: How To Make a Logic Pro Orchestral Template - Part 4,https://www.youtube.com/watch?v=xl5SXyN7dyI,"Alchemy & Native Synths (Alchemy & Native Synths, Orchestral & Film Scoring)",1615,2017-08-11,07:41,461,88.87,-27.31,56.19,,
Beat Making Basics,"LOGIC PRO 12 UPDATE - ""VISIONS"" ALCHEMY PACK REVIEW | BEAT MAKING BASICS",https://www.youtube.com/watch?v=nHkT8Qz9WAw,"Beginner Guides (Beginner Guides, Alchemy & Native Synths, Drummer & Beat Production)",1548,2026-03-12,09:00,540,108.04,-25.55,-11.14,,
Beat Making Basics,Sound Design Alchemy | Logic Pro Tutorial For Beat Makers | Beat Making Basics,https://www.youtube.com/watch?v=Ov5ZV6AYEIs,"Beginner Guides (Beginner Guides, Alchemy & Native Synths, Drummer & Beat Production)",1544,2026-02-10,06:44,404,104.48,-36.37,-7.0,,
Johnmunstudios,How To Use Logic Pro X: FLEX PITCH,https://www.youtube.com/watch?v=2OUchXMIWOg,Flex Pitch (Flex Pitch),1521,2021-08-10,14:32,872,53.16,76.3,23.95,,
Loop Community,How to use EQ and Compression in Logic Pro,https://www.youtube.com/watch?v=qoFqYsibnI8,Mixing & EQ Techniques (Mixing & EQ Techniques),1395,2019-08-11,09:37,577,48.58,12.07,-74.55,,
Louie Taylor,How To Make Film/Game Scoring Templates | My ULTIMATE Template,https://www.youtube.com/watch?v=_ATokId5L-w,Beginner Guides (Beginner Guides),1336,2021-08-10,20:39,1239,78.58,30.96,-17.07,,
AZ Digital,How To Use Alchemy in Logic Pro X (2025) - Step by Step,https://www.youtube.com/watch?v=TtEsmhgm-u4,Alchemy & Native Synths (Alchemy & Native Synths),1256,2025-10-13,02:04,124,91.75,2.0,73.37,,
Airwave Music,Logic Pro Tutorial - Alchemy Synth Drums,https://www.youtube.com/watch?v=-LTj2PoNWWk,Alchemy & Native Synths (Alchemy & Native Synths),1227,2022-08-10,38:43,2323,107.76,2.62,43.31,,
Kaan,How to open Alchemy in Logic Pro,https://www.youtube.com/watch?v=osg-HeI6QOY,Alchemy & Native Synths (Alchemy & Native Synths),1093,2025-10-13,01:19,79,99.46,9.44,46.03,,
Clormo,Alchemy AHDSR Envelopes (Logic Pro Tutorial),https://www.youtube.com/watch?v=3jYpCeDEj6Q,Alchemy & Native Synths (Alchemy & Native Synths),1061,2017-08-11,15:26,926,103.78,15.22,36.28,,
Logic Pro Life,Alchemy in Logic Pro | 02 Modulation,https://www.youtube.com/watch?v=7kR3vMuh39k,Alchemy & Native Synths (Alchemy & Native Synths),994,2023-08-10,57:33,3453,88.94,9.47,53.03,,
soundtrack.academy,Online Music Composition Course -  Film Scoring in Logic Pro X: The Beginner's Guide,https://www.youtube.com/watch?v=CFhZQeqbBBk,Beginner Guides (Beginner Guides),845,2019-08-11,01:33,93,79.14,36.2,-38.39,,
Bear Lee,How To Use Flex Pitch - Logic Pro Tutorial,https://www.youtube.com/watch?v=ekGIZVsO14g,Flex Pitch (Flex Pitch),843,2020-08-10,10:25,625,51.06,78.05,9.18,,
That Logic Pro Guy,Logic Pro 12 for Beginners: Everything You Need To Know,https://www.youtube.com/watch?v=0rbYt65Chko,Beginner Guides (Beginner Guides),822,2026-06-10,18:41,1121,100.12,19.89,-22.85,,
CineTunes,What's In My Orchestral Template? | Logic Pro X Tutorial | Film Scoring,https://www.youtube.com/watch?v=KGV_uRR8MeU,Orchestral & Film Scoring (Orchestral & Film Scoring),810,2023-08-10,18:28,1108,76.78,-25.97,-0.07,,
Dan Eats and Drums,Flex Time on Rap Vocals in Logic Pro X,https://www.youtube.com/watch?v=wxrWFYC0Vuk,Flex Pitch (Flex Pitch),805,2021-08-10,04:13,253,61.29,85.26,25.08,,
