autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
smallzero,"ComfyUI AI Influencer Starter Guide (2026): Install, Models, Workflows, LoRAs—Everything",https://www.youtube.com/watch?v=QHw5UXLo74M,AnimateDiff & AI Video (AnimateDiff & AI Video),16011,2026-02-10,34:03,2043,80.09,9.31,115.87,,
Monzon Media,5 Of My Favorite Comfyui Custom Nodes,https://www.youtube.com/watch?v=OFYxair2pKQ,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video, Custom Nodes)",15840,2025-08-09,09:54,594,-32.49,-96.31,50.86,,
pixaroma,Vibe Code Your First ComfyUI Custom Node Step by Step (Ep12),https://www.youtube.com/watch?v=oiiCkrX8hq4,Beginner Guides (Beginner Guides),15745,2026-04-11,24:12,1452,-86.76,23.78,20.34,,
Creative Exploration /w Purz,Setup Flux for Low VRAM (12gb Workflow) | ComfyUI Tutorial,https://www.youtube.com/watch?v=sFEAEvWLzyU,"Node Graph Architecture (Node Graph Architecture, Flux Model Workflows)",15731,2025-08-09,03:16,196,49.65,-0.33,23.9,,
Code Crafters Corner,Create Your Own Custom Nodes in ComfyUI,https://www.youtube.com/watch?v=RSp9_fh3JoI,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video, Custom Nodes)",15606,2024-08-09,35:58,2158,-36.67,-83.67,54.73,,
Scott Detweiler,ComfyUI : Hiding words in your images + fixing faces. QR Code ControlNet Pareidolia Hybrid Image,https://www.youtube.com/watch?v=6vc_a4aS19A,ControlNet Pose & Canny (ControlNet Pose & Canny),15563,2024-08-09,10:59,659,7.07,57.28,106.18,,
Sebastian Kamph,11 ComfyUI nodes you need.,https://www.youtube.com/watch?v=C0qOmlmA1wk,Node Graph Architecture (Node Graph Architecture),15446,2026-03-12,19:53,1193,-3.99,-99.37,22.49,,
CoderX,ControlNet for SDXL 1.0 is here! CONTROL your Stable Diffusion XL 1.0 OUTPUTS (ComfyUI Tutorial),https://www.youtube.com/watch?v=5uz-HmN36ao,"Stable Diffusion (Stable Diffusion, ControlNet Pose & Canny)",15257,2024-08-09,04:48,288,46.6,24.25,-21.63,,
AI Ninja,Generate AI Videos Using Wan 2.1 GGUF Models - Comfy UI,https://www.youtube.com/watch?v=mOkKRNd3Pyo,AnimateDiff & AI Video (AnimateDiff & AI Video),15086,2025-08-09,09:13,553,120.0,1.86,84.85,,
TD Academy,ComfyUI in Nuke | TD Meetup 10,https://www.youtube.com/watch?v=31xJWD3cpoc,Beginner Guides (Beginner Guides),14604,2025-08-09,01:53:35,6815,-62.38,13.59,52.27,,
LightSketch,AI Architecture - Ideas to renders in seconds with ComfyUI,https://www.youtube.com/watch?v=UG5wVg4zcZc,Beginner Guides (Beginner Guides),14560,2024-08-09,19:59,1199,-43.35,4.36,58.42,,
Silent Snow,BEST AI Skin Fix and Upscaling Workflow | Full Body Skin Refiner ComfyUI Workflow,https://www.youtube.com/watch?v=fQadB_s-UV0,Node Graph Architecture (Node Graph Architecture),14407,2026-02-10,17:40,1060,53.68,-109.87,24.25,,
Parametric,ComfyUI Controlnets,https://www.youtube.com/watch?v=zlZuyxPYGpA,Beginner Guides (Beginner Guides),13978,2025-09-13,23:32,1412,-85.03,31.76,60.37,,
ControlAltAI,ComfyUI: Upscale any AI Art or Photo (Workflow),https://www.youtube.com/watch?v=NDw9AjjW1t4,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion, AnimateDiff & AI Video, Upscaling & Hires Fix)",13763,2024-08-09,11:39,699,87.91,-12.34,12.84,,
Software Help Network,ComfyUI Tutorial: Install Manager & Fix Missing Nodes (2026),https://www.youtube.com/watch?v=vQ5CvG5x4MY,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video, Custom Nodes)",13680,2026-03-12,01:58,118,-30.86,-72.15,63.58,,
Creative Exploration /w Purz,Control Comfy With Claude Code,https://www.youtube.com/watch?v=UFWgwWJVzLU,Beginner Guides (Beginner Guides),13370,2026-04-11,53:34,3214,-61.99,58.66,39.77,,
Benji’s AI Playground,ComfyUI With SAM 3.1 Segmentation Native Support! No Custom Nodes,https://www.youtube.com/watch?v=b5aGCaYBtCU,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video, Custom Nodes)",13352,2026-05-11,10:12,612,-48.86,-71.79,53.36,,
ComfyUI Studio,Effortless Image Enhancement with Latent Upscale Workflow | ComfyUI Studio Tutorial,https://www.youtube.com/watch?v=HhfZECNAFwY,"Node Graph Architecture (Node Graph Architecture, Upscaling & Hires Fix)",13121,2025-08-09,01:03,63,112.84,-14.22,15.65,,
Tech-Practice,"Install and use ComfyUI Stable diffusion (AMD or NVDA GPU, SDXL 1.0): Step-by-Step Guide 🚀",https://www.youtube.com/watch?v=Z0BYc-w-jaI,"Beginner Guides (Beginner Guides, Stable Diffusion)",12793,2024-08-09,15:30,930,-60.97,-5.37,17.9,,
Sebastian Kamph,9 ADVANCED ComfyUI nodes.,https://www.youtube.com/watch?v=BYjp_cAJCeM,Node Graph Architecture (Node Graph Architecture),12762,2026-04-11,14:24,864,14.22,-101.6,22.09,,
Fictitiousness,"ComfyUI for Beginners Pt. 1: Installation, Interface & Your First SDXL Workflow",https://www.youtube.com/watch?v=I6O-7PMU1kU,"Beginner Guides (Beginner Guides, Node Graph Architecture, Stable Diffusion, AnimateDiff & AI Video)",12678,2025-12-12,26:24,1584,-29.85,-32.98,40.97,,
JarvisLabs AI,ComfyUI: Master Face Swap & Pose Mimicry with IP-Adapter v2 & ControlNet | JarvisLabs,https://www.youtube.com/watch?v=2kgZ1vM5UfY,"ControlNet Pose & Canny (ControlNet Pose & Canny, AnimateDiff & AI Video)",12123,2024-08-09,16:32,992,-0.22,28.76,100.65,,
Sebastian Kamph,10 essential ComfyUI nodes.,https://www.youtube.com/watch?v=rVj_rSSvPjs,Node Graph Architecture (Node Graph Architecture),12120,2026-03-12,22:45,1365,4.29,-83.4,22.55,,
SBCODE,Basic ComfyUI Workflow,https://www.youtube.com/watch?v=-wjK1UnIYzg,Node Graph Architecture (Node Graph Architecture),12079,2025-12-12,22:42,1362,21.0,-89.29,0.94,,
Koala Nation,ComfyUI AnimateDiff Part 1 - Tutorial #stablediffusion #comfyui #animatediff,https://www.youtube.com/watch?v=E_GnupiwAeY,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video, Custom Nodes)",11940,2024-08-09,27:08,1628,-20.18,-89.06,62.33,,
ComfyUI,Wan 2.2 VACE in ComfyUI,https://www.youtube.com/watch?v=-gOhCVU_ogY,Beginner Guides (Beginner Guides),11791,2025-10-13,01:03:08,3788,-76.41,24.45,74.89,,
halkony,How to install ComfyUI nodes from Github URL,https://www.youtube.com/watch?v=shqvA638zz0,Node Graph Architecture (Node Graph Architecture),11751,2025-08-09,00:54,54,15.09,-89.88,15.78,,
CoderX,best settings for Stable Diffusion XL 0.9 + refiner (SDXL 0.9 ComfyUI),https://www.youtube.com/watch?v=58vd5EEBzTE,Stable Diffusion (Stable Diffusion),11651,2023-08-10,05:53,353,56.62,61.72,-14.18,,
ComfyUI,WAN 2.2 Deep Dive in ComfyUI,https://www.youtube.com/watch?v=z62QLQ3XqSA,Beginner Guides (Beginner Guides),11468,2025-08-09,01:17:28,4648,-60.38,16.75,82.51,,
Skill Destiny,MiniMax H3 on 8GB VRAM — 3x Speed Boost in ComfyUI,https://www.youtube.com/watch?v=UM5-YZDXBxQ,AnimateDiff & AI Video (AnimateDiff & AI Video),11269,2026-08-06,13:02,782,56.06,-14.15,113.92,,
Tecnolitas,🟩 6 - ComfyUI: Image 2 Image & InPaintig. Stable Diffusion XL | Tutorial,https://www.youtube.com/watch?v=tClR7MvMxdc,Stable Diffusion (Stable Diffusion),11206,2024-08-09,26:35,1595,45.37,53.53,-2.21,,
Arcane Ai Alchemy,ComfyUI - The Different Methods of Upscaling,https://www.youtube.com/watch?v=U8Yso4FgZSg,"AnimateDiff & AI Video (AnimateDiff & AI Video, Upscaling & Hires Fix)",10976,2025-08-09,15:08,908,94.5,10.48,44.47,,
Amir Ferdos,Is ComfyUI REALLY Better Than UVW Mapping for Texture Generation?,https://www.youtube.com/watch?v=ybGiNvHIMdI,Node Graph Architecture (Node Graph Architecture),10928,2025-08-09,01:07,67,30.64,-119.25,20.73,,
Scott Detweiler,ComfyUI - Live Stream!  Let's make some amazing art with Stable Diffusion!,https://www.youtube.com/watch?v=6hV34O6npWE,Stable Diffusion (Stable Diffusion),10811,2024-08-09,01:12:52,4372,41.86,120.0,10.22,,
Skill Destiny,"MiniMax H3 ComfyUI Workflow (8 GB VRAM, High Quality)",https://www.youtube.com/watch?v=VNi9QTSHxEU,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion, AnimateDiff & AI Video)",10810,2026-08-05,09:51,591,73.61,-52.64,27.75,,
Nerdy Rodent,"New Flux IMG2IMG Trick, More Upscaling & Prompt Ideas In ComfyUI",https://www.youtube.com/watch?v=9zdcB7A_TJA,"Flux Model Workflows (Flux Model Workflows, ControlNet Pose & Canny)",10758,2025-08-09,23:07,1387,42.8,13.11,52.99,,
WINBUSH,ComfyUI in 10 Minutes: The Easiest Way to Build a Workflow for Beginners,https://www.youtube.com/watch?v=UyQHzWewAcA,Node Graph Architecture (Node Graph Architecture),10706,2026-04-11,09:38,578,0.72,-66.75,19.27,,
Rudy's Hobby Channel,ComfyUI 07 Upscaling Latent and/or Image,https://www.youtube.com/watch?v=nK5oQ3fpO8Y,Node Graph Architecture (Node Graph Architecture),10583,2024-08-09,10:09,609,52.25,-80.42,17.26,,
GridMarkets,"ComfyUI Tutorial Episode 1: GridMarkets Flux GGUF, ControlNet for Photorealistic Architecture",https://www.youtube.com/watch?v=Y1bsGbrqtdM,"Flux Model Workflows (Flux Model Workflows, ControlNet Pose & Canny)",10462,2025-08-09,09:25,565,27.81,9.14,58.54,,
Ferniclestix,First time SD - ComfyUI Basic Introduction,https://www.youtube.com/watch?v=hdWQhb98M2s,Beginner Guides (Beginner Guides),10406,2023-08-10,33:46,2026,-99.64,9.38,38.18,,
Creative Exploration /w Purz,ComfyUI AnimateDiff + OpenPose & ControlNet,https://www.youtube.com/watch?v=clbvjYszIIs,"ControlNet Pose & Canny (ControlNet Pose & Canny, AnimateDiff & AI Video)",10326,2024-08-09,02:04:05,7445,15.87,26.73,107.78,,
Jerry Davos AI,AnimateDiff Legacy Animation v5.0 [ComfyUI],https://www.youtube.com/watch?v=aJLc6UpWYXs,AnimateDiff & AI Video (AnimateDiff & AI Video),10309,2024-08-09,06:00,360,85.85,0.06,94.95,,
TechXplainator,ComfyUI Masterclass Part 5: The ULTIMATE Image-to-Image Guide (Pro Results in Minutes),https://www.youtube.com/watch?v=Ycy3hE0fSJE,Beginner Guides (Beginner Guides),10259,2025-08-09,16:24,984,-88.68,-0.12,87.19,,
AI Angel Gallery,ComfyUI EP05: UpScale AI Image to get High Quality result [Stable Diffusion],https://www.youtube.com/watch?v=jbNAO8gUtVM,"Stable Diffusion (Stable Diffusion, Upscaling & Hires Fix)",10152,2024-08-09,22:26,1346,91.15,42.42,-0.65,,
Amir Ferdos,SDXL Best Workflow in ComfyUI,https://www.youtube.com/watch?v=zucLSuCvqM8,"Beginner Guides (Beginner Guides, Node Graph Architecture, Stable Diffusion, AnimateDiff & AI Video)",10130,2023-08-10,21:14,1274,-28.83,-20.26,43.69,,
Creative Exploration /w Purz,ComfyUI + Stable Video Diffusion (SVD) Workflows with c0nsumption,https://www.youtube.com/watch?v=Ie2ttY5jELU,AnimateDiff & AI Video (AnimateDiff & AI Video),10087,2024-08-09,02:51:00,10260,68.34,-2.47,89.69,,
Scott Detweiler,ComfyUI - Live Stream!  Let's make some amazing art with Stable Diffusion!,https://www.youtube.com/watch?v=oq5By4nTx2s,Stable Diffusion (Stable Diffusion),9975,2024-08-09,01:48:05,6485,41.86,120.0,10.22,,
Machine Delusions,ComfyUI - Master Animatediff - Part 1,https://www.youtube.com/watch?v=opvZ8hLjR5A,AnimateDiff & AI Video (AnimateDiff & AI Video),9902,2026-01-11,01:05:04,3904,91.93,-21.2,77.99,,
Tecnolitas,🟩 4 - ComfyUI a Fondo - Fundamentos Clave para Maximizar tu Workflow,https://www.youtube.com/watch?v=iqPR-2KO5y4,Node Graph Architecture (Node Graph Architecture),9850,2024-08-09,36:07,2167,21.0,-89.29,0.94,,
The Ai Blueprint,MiniMax H3 is Insane! 2K AI Video Model – Full Tutorial & Workflow | ComfyUI,https://www.youtube.com/watch?v=a2IJ-sfI5Sg,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion, AnimateDiff & AI Video)",9849,2026-08-05,08:25,505,60.61,-50.07,25.25,,
Tecnolitas,🟩 10 - ComfyUI: IP Adapter Plus - Integración de prompts de imagen y texto - TUTORIAL,https://www.youtube.com/watch?v=j7YhnSHE7eQ,Stable Diffusion (Stable Diffusion),9737,2024-08-09,31:23,1883,62.61,56.79,25.46,,
Creative Exploration /w Purz,ComfyUI Post Processing - Depth and 3d Texture Generation,https://www.youtube.com/watch?v=D2RpT4hQgak,ControlNet Pose & Canny (ControlNet Pose & Canny),9470,2024-08-09,03:12:40,11560,-0.17,59.89,92.56,,
AINxtGen,ComfyUI: FLUX + ControlNet + IPAdapter (SDXL Version) Integration,https://www.youtube.com/watch?v=PfbLqpaecH0,"Stable Diffusion (Stable Diffusion, Flux Model Workflows, ControlNet Pose & Canny, IPAdapter & Transfer)",9454,2025-08-09,11:42,702,-7.2,27.62,-8.18,,
CG TOP TIPS,ComfyUI - FLUX & IPAdapter (SDXL Version) Integration,https://www.youtube.com/watch?v=tMnPsR27lAw,"Stable Diffusion (Stable Diffusion, Flux Model Workflows, IPAdapter & Transfer)",9407,2025-08-09,08:58,538,-14.76,38.42,-8.63,,
Agung Sundoro,ComfyUI: FROM ZERO TO PRO TUTORIAL!,https://www.youtube.com/watch?v=XwpsA8VxUAg,Beginner Guides (Beginner Guides),9366,2025-10-13,01:01:44,3704,-40.93,23.22,74.84,,
Creative Exploration /w Purz,"ComfyUI Beginner #2 - AnimateDiff Basics, ControlNet, IPA | Creative Exploration EP59",https://www.youtube.com/watch?v=uzKzH4VG1kE,"Beginner Guides (Beginner Guides, ControlNet Pose & Canny, AnimateDiff & AI Video)",9330,2024-08-09,01:53:10,6790,-8.36,5.94,71.6,,
GoodBreadco.,Video2Video - Stable Diffusion in ComfyUI : AnimateDiff + IPAdapter + ControlNet.,https://www.youtube.com/watch?v=BHvgB9gHHf8,"Stable Diffusion (Stable Diffusion, ControlNet Pose & Canny, IPAdapter & Transfer, AnimateDiff & AI Video)",8921,2024-08-09,00:10,10,8.89,29.84,-27.77,,
FutuTek,"How to convert movie to anime video using ComfyUI, AnimateDiff, ControlNet and LCM",https://www.youtube.com/watch?v=Zyiefgo8gaQ,"Stable Diffusion (Stable Diffusion, ControlNet Pose & Canny, AnimateDiff & AI Video)",8915,2025-08-09,05:08,308,33.23,38.31,-29.84,,
Code Crafters Corner,Flux IPAdapter: Comprehensive Guide with LoRA & ControlNet Integration,https://www.youtube.com/watch?v=KvrRlVFZjVo,"Stable Diffusion (Stable Diffusion, Flux Model Workflows, ControlNet Pose & Canny, IPAdapter & Transfer, AnimateDiff & AI Video)",8872,2025-08-09,17:18,1038,3.63,34.43,-7.48,,
Scott Detweiler,ComfyUI - Live Stream!  Let's make some amazing art with Stable Diffusion!,https://www.youtube.com/watch?v=S9nGr06L2nE,Stable Diffusion (Stable Diffusion),8838,2024-08-09,01:35:47,5747,41.86,120.0,10.22,,
The 3-Minute Node,"🟠 The Complete IPAdapter Setup Guide: InsightFace, Models, & ONNX Fix (ComfyUI Deep Dive)",https://www.youtube.com/watch?v=XKOgzrjPCnA,"Beginner Guides (Beginner Guides, IPAdapter & Transfer)",8793,2025-12-12,05:55,355,-66.5,5.86,-16.22,,
Creative Exploration /w Purz,Flux Pro & Ultra in ComfyUI,https://www.youtube.com/watch?v=_aW8PvDCiGY,Flux Model Workflows (Flux Model Workflows),8782,2025-08-09,03:53,233,46.4,29.78,51.78,,
Amir Ferdos,ControlNet for SDXL 1.0! Master Your Stable Diffusion XL 1.0 Outputs with ComfyUI: A Tutorial,https://www.youtube.com/watch?v=_f0qrHQs0jk,"Stable Diffusion (Stable Diffusion, ControlNet Pose & Canny)",8736,2024-08-09,27:01,1621,51.4,31.02,-14.65,,
Veteran AI,"PiD in ComfyUI: 4K Upscale + Real Repair,How PiD Rebuilds Blurry Images in 4K",https://www.youtube.com/watch?v=U-rYLBbjM5k,"AnimateDiff & AI Video (AnimateDiff & AI Video, Upscaling & Hires Fix)",8628,2026-06-10,12:59,779,119.04,17.9,53.85,,
Prompting Pixels,How to Add ControlNet & AnimateDiff Together in ComfyUI,https://www.youtube.com/watch?v=5VX6NELJgcQ,"ControlNet Pose & Canny (ControlNet Pose & Canny, AnimateDiff & AI Video)",8607,2024-08-09,09:17,557,15.68,37.89,99.88,,
Tecnolitas,🟡 ComfyUI from scratch - All the basics you need,https://www.youtube.com/watch?v=195dddaKl-I,Beginner Guides (Beginner Guides),8553,2026-04-11,47:59,2879,-94.6,36.99,41.45,,
Atelier Darren,"Flux 2 Klein ComfyUI Setup Tutorial | Inpainting, Outpainting & Lossless Downscaling Explained",https://www.youtube.com/watch?v=7u9r6t3m2aA,Flux Model Workflows (Flux Model Workflows),8505,2026-02-10,12:41,761,23.41,44.19,37.41,,
ComfyUI Workflow Blog,"USO (New IP-Adapter Flux) ComfyUI Workflow: Image Style Transfer, Same Face, Full Demos",https://www.youtube.com/watch?v=_FrdkX0ReR8,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion, Flux Model Workflows, IPAdapter & Transfer)",8455,2025-09-13,10:15,615,-2.89,-9.53,-5.85,,
Rudy's Hobby Channel,ComfyUI 16 Controlnet + IPAdapter Workflow (free download),https://www.youtube.com/watch?v=WD0EmOE4boc,"Node Graph Architecture (Node Graph Architecture, ControlNet Pose & Canny, IPAdapter & Transfer)",8430,2024-08-09,09:49,589,-4.02,-26.16,-22.23,,
Vladimir Chopine [GeekatPlay],Best ComfyUI Upscaler Workflow | SDXL vs FLUX for Sharp AI Images,https://www.youtube.com/watch?v=noyrZnIPhe8,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion, Flux Model Workflows, AnimateDiff & AI Video, Upscaling & Hires Fix)",8335,2026-04-11,08:49,529,77.15,-18.13,22.95,,
Floyo AI,"ComfyUI Models Explained: Checkpoints, LoRAs, VAEs & Every Type You Need (2026 Guide)",https://www.youtube.com/watch?v=bXAl9XAsF44,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion)",8282,2026-06-10,14:16,856,52.73,-47.67,-23.85,,
MDMZ,"MiniMax H3: Seedance-Level Control, But Costs $0",https://www.youtube.com/watch?v=d_wEd-fZcdg,"Stable Diffusion (Stable Diffusion, AnimateDiff & AI Video)",8204,2023-06-15,09:30,570,37.99,102.77,-21.43,,
Creative Exploration /w Purz,"ComfyUI Beginner #1 - Installation & Setup, Image Generation | Creative Exploration EP 58",https://www.youtube.com/watch?v=gj6ptjBojl0,Beginner Guides (Beginner Guides),8202,2024-08-09,01:26:05,5165,-85.6,27.81,90.63,,
The AI Art,ComfyUI: ControlNet simplified. The most powerful tool that gives you full control!,https://www.youtube.com/watch?v=5yNyJTcPYao,"Stable Diffusion (Stable Diffusion, ControlNet Pose & Canny)",8180,2024-08-09,39:19,2359,37.27,11.98,-19.73,,
James Doss AI,Flux 2 Setup Guide: Get It Running on ComfyUI in 2025,https://www.youtube.com/watch?v=UBmxsunjBHc,"Flux Model Workflows (Flux Model Workflows, AnimateDiff & AI Video)",8142,2025-12-12,06:53,413,34.04,52.1,46.98,,
smallzero,AI Influencer generation with Flux 2 + PuLID +ComfyUI Workflow and Tutorial,https://www.youtube.com/watch?v=34yZX1OHAQk,"Node Graph Architecture (Node Graph Architecture, Flux Model Workflows)",8136,2026-04-11,07:16,436,54.21,-8.86,34.4,,
Vladimir Chopine [GeekatPlay],"Better Than ComfyUI? WanGP Installation & AI Video, Image, Music Tutorial",https://www.youtube.com/watch?v=BbbtcLvbnT0,"Beginner Guides (Beginner Guides, AnimateDiff & AI Video)",8130,2026-08-05,14:32,872,-22.23,1.52,87.85,,
FutuTek,"How To Turn Movie Clip into Anime Style with ComfyUI, AnimateDiff & LCM",https://www.youtube.com/watch?v=NFo25Ft5zp8,"Stable Diffusion (Stable Diffusion, AnimateDiff & AI Video)",8093,2025-08-09,03:41,221,31.35,53.65,-34.67,,
Cabezón Digital,The Ultimate Guide to AnimateDiff with ComfyUI: Create AI-Powered Animations for FREE!,https://www.youtube.com/watch?v=Jn7_fWYiE5c,AnimateDiff & AI Video (AnimateDiff & AI Video),8029,2025-08-09,15:15,915,94.74,-16.73,113.11,,
Cebas Visual Technology,comfyUI: Create Your Own Node in Seconds Using AI! No Programming Needed!,https://www.youtube.com/watch?v=VM3FXXEl5Z4,AnimateDiff & AI Video (AnimateDiff & AI Video),7560,2024-08-09,28:50,1730,101.6,13.25,90.38,,
FutuTek,How to Create an Anime Story Video for Free with ComfyUI and Wan2.1,https://www.youtube.com/watch?v=jIBpFS2l1Co,AnimateDiff & AI Video (AnimateDiff & AI Video),7417,2025-08-09,05:06,306,78.45,-9.94,108.19,,
A Latent Place,ComfyUI: Use LMStudio for Extended Prompts | English,https://www.youtube.com/watch?v=4KCOfNrXaFI,AnimateDiff & AI Video (AnimateDiff & AI Video),7414,2025-08-09,18:32,1112,60.87,-37.97,80.77,,
CoderX,how to Install SDXL 0.9 locally in ComfyUI - Stable Diffusion,https://www.youtube.com/watch?v=LDIo1kFNl-M,Stable Diffusion (Stable Diffusion),7368,2023-08-10,02:30,150,27.76,77.8,6.25,,
CG Pixel,ComfyUI Tutorial MiniMax H3 on RTX 3060 6GB VRAM – Optimized Low VRAM Workflow + LTX 2 3 Upscaling,https://www.youtube.com/watch?v=Kr5SrY5bwJU,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion, AnimateDiff & AI Video)",7366,2026-08-06,15:30,930,76.68,-66.37,27.71,,
Code Crafters Corner,Malware in ComfyUI? Stay Safe with Custom Nodes in 2025!,https://www.youtube.com/watch?v=Ly3j2UF8LrA,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video, Custom Nodes)",7298,2025-08-09,07:59,479,-24.35,-85.62,45.05,,
Nature’s Growth LAB,ComfyUI Beginner Tutorial 2026: Full Installation & Setup Guide (Step-by-Step),https://www.youtube.com/watch?v=RkxonDA9fH0,Beginner Guides (Beginner Guides),7167,2026-07-10,08:17,497,-85.36,7.26,17.53,,
LoRAtech - ComfyUI Hub,Advanced ComfyUI Nodes That Instantly Upgrade Your Workflow,https://www.youtube.com/watch?v=yfN-DMCoue0,"Node Graph Architecture (Node Graph Architecture, Custom Nodes)",7096,2026-07-19,27:16,1636,-27.16,-104.48,36.98,,
Andrea Baioni,Install ComfyUI and run your 1st generation - Stable Diffusion for Professional Creatives,https://www.youtube.com/watch?v=CD1YLMInFdc,Stable Diffusion (Stable Diffusion),7076,2024-08-09,26:30,1590,35.37,89.38,14.48,,
CaoCao2025,Wan 2.2 T2V 14B GGUF Workflow for ComfyUI (Beginner Friendly),https://www.youtube.com/watch?v=9rDbnyycxU0,"Beginner Guides (Beginner Guides, Node Graph Architecture, Stable Diffusion, AnimateDiff & AI Video)",6990,2026-01-11,07:16,436,-16.55,-25.7,50.53,,
SBCODE,Creating Your Own Custom Nodes in ComfyUI,https://www.youtube.com/watch?v=skJc_jdJ5Ms,"Node Graph Architecture (Node Graph Architecture, Custom Nodes)",6937,2025-09-13,10:00,600,-56.69,-84.23,36.13,,
The Ai Blueprint,MiniMax H3 Reference-to-Video in ComfyUI | 8 Images + Video + Voice + 2X Speed Boost 🚀,https://www.youtube.com/watch?v=hHpGQ6DwJuU,"ControlNet Pose & Canny (ControlNet Pose & Canny, AnimateDiff & AI Video)",6846,2026-08-07,08:01,481,32.39,33.19,112.26,,
Pranjal Choudhary,Blender to Comfyui | LTX Workflow,https://www.youtube.com/watch?v=8iCnuQHKBp8,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video)",6825,2026-05-11,07:12,432,14.55,-57.26,34.66,,
Bjornulf,ComfyUI 000 - 📋Tutorial for Bjornulf custom nodes (128 nodes),https://www.youtube.com/watch?v=jTg9QsgKYmA,"Node Graph Architecture (Node Graph Architecture, Custom Nodes)",6783,2025-08-09,26:09,1569,-43.04,-81.22,41.91,,
Maciej Dziuba,How to use ComfyUI for beginners (2026),https://www.youtube.com/watch?v=O39313UuNWc,Beginner Guides (Beginner Guides),6633,2026-01-11,21:07,1267,-67.24,-4.11,66.84,,
Code Crafters Corner,Photorealistic Characters with IPAdapter and ControlNet in ComfyUI with Stable Diffusion,https://www.youtube.com/watch?v=v5qeEZKsArs,"Stable Diffusion (Stable Diffusion, ControlNet Pose & Canny, IPAdapter & Transfer)",6616,2024-08-09,26:02,1562,4.06,22.46,-19.62,,
Endangered AI,Animate with AI - ComfyUI Tutorial,https://www.youtube.com/watch?v=WPlUSnLTmfI,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video)",6607,2024-08-09,11:08,668,37.59,-70.25,37.53,,
Aris,Install FLUX In ComfyUI + Workflow | BEST FLUX Tutorial,https://www.youtube.com/watch?v=cCD_HVIp24M,"Node Graph Architecture (Node Graph Architecture, Flux Model Workflows)",6442,2025-08-09,07:40,460,41.34,-3.16,32.45,,
Apex Artist,comfyui tutorial - inpainting workflow  - Fix hands,https://www.youtube.com/watch?v=TbkQonRxK3M,Node Graph Architecture (Node Graph Architecture),6284,2025-08-09,01:30,90,43.27,-85.64,-2.55,,
Code Crafters Corner,"Advanced ComfyUI Subgraphs: Beyond the Basics (Proper Usage, Undo & More!)",https://www.youtube.com/watch?v=jRz7Ha6ZxdY,Beginner Guides (Beginner Guides),6231,2025-09-13,37:47,2267,-37.3,52.13,45.7,,
CG Pixel,Comfyui Tutorial : Style Transfert using IPadapter #comfyui #comfyuitutorial #ipadapter  #controlnet,https://www.youtube.com/watch?v=PP7hd5fSWIw,"ControlNet Pose & Canny (ControlNet Pose & Canny, IPAdapter & Transfer)",5991,2024-08-09,12:50,770,22.74,66.09,84.46,,
CHILDISH YT,Stable Diffusion ComfyUI Text2img + Img2img Mega Workflow | Part 1 | Latent Hi-Res Fix | ComfyUI,https://www.youtube.com/watch?v=wVuEzEJNlSY,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion, AnimateDiff & AI Video)",5950,2023-08-10,11:15,675,81.1,-50.29,8.72,,
Scott Detweiler,ComfyUI - Live Stream!  Let's make some amazing art with Stable Diffusion!,https://www.youtube.com/watch?v=r9sc00fR4a0,Stable Diffusion (Stable Diffusion),5852,2024-08-09,01:16:21,4581,41.86,120.0,10.22,,
Neuron,LTX 2.3 - best free & local video model for ComfyUI with sound ATM?,https://www.youtube.com/watch?v=ozIJoGXaOys,"Stable Diffusion (Stable Diffusion, AnimateDiff & AI Video)",5800,2026-03-12,02:51,171,4.72,86.14,-14.47,,
Code Crafters Corner,ComfyUI: Custom Templates & Workflows! (Easy Setup),https://www.youtube.com/watch?v=WqYbFeo59BU,AnimateDiff & AI Video (AnimateDiff & AI Video),5527,2025-11-12,10:16,616,65.99,-32.12,100.02,,
Creative Exploration /w Purz,ComfyUI Virtual Environments: The Setup Nobody Explains,https://www.youtube.com/watch?v=lluatzeG4dc,Beginner Guides (Beginner Guides),5281,2026-01-11,40:22,2422,-73.56,36.66,47.19,,
